project_id,sprint_id,team_size,sprint_duration_days,planned_story_points,completed_story_points,velocity,num_stories,avg_story_complexity,defect_count,scope_change_ratio,team_experience_months,tech_debt_hours,meeting_overhead_hours,effort_hours,cost_usd,data_source,quality_score
SYN_00000,0,12.0,10.0,25.777759985944655,11.515600008574985,23.16635319256157,4,1.8342753441154669,1,0.0,85.49995531276748,5.781161559382773,4.570887041864711,78.21875049902091,4362.937412846226,synthetic,1.0
SYN_00000,1,12.0,10.0,25.119616776547026,12.87396445251709,24.020291181822728,4,2.744263026914159,1,0.0,85.83328864610081,8.690067585507723,6.9380346704559965,112.40988777217089,5250.45890368629,synthetic,1.0
SYN_00000,2,12.0,10.0,21.788688312465936,13.862816577796613,23.955935869909197,3,2.6237018765657636,1,0.0,86.16662197943415,36.005923945766654,5.005050795984411,138.38356113037335,6214.4132133787825,synthetic,1.0
SYN_00000,3,12.0,10.0,28.681037377957647,18.205943255397717,26.831919285674548,4,2.4888977214053263,1,0.0,86.49995531276748,24.753096346859934,3.0310794190759274,137.67101754081654,6040.794474148724,synthetic,1.0
SYN_00000,4,12.0,10.0,35.36543391118897,23.930567616178543,29.157899653454496,5,2.779886199018653,0,0.29028197049037374,86.83328864610081,11.766940854251597,3.2496424952677105,146.16741455867313,5967.23751433694,synthetic,0.3
SYN_00000,5,12.0,10.0,34.370325464699135,27.649968987347037,31.790856127936653,5,4.1959530489875165,1,0.0,87.16662197943415,26.4451342844653,9.325663184756504,349.6905923638453,20371.054479597817,synthetic,1.0
SYN_00000,6,12.0,10.0,31.0956020082415,27.302863813753305,32.30762029208629,5,2.3073351074454056,1,0.0,87.49995531276748,11.379882837208875,8.94178097309477,292.7098864955729,8344.646937780375,synthetic,1.0
SYN_00000,7,12.0,10.0,37.209194918476626,30.657894438813695,36.04799809603049,6,3.7746226836731847,1,0.0,87.83328864610081,34.8810402033582,7.437891363437396,295.1171144286658,11952.951683190995,synthetic,1.0
SYN_00000,8,12.0,10.0,41.367993320121336,33.66495039022429,41.01488097991633,6,1.6537041827073562,2,0.0,88.16662197943415,24.073951104798123,4.3142637225085405,214.23058744238733,5789.593954814282,synthetic,1.0
SYN_00000,9,12.0,10.0,47.28444996579004,38.775221011890736,44.37526341306371,7,2.73209197601138,1,0.0,88.49995531276748,21.26011696736804,9.37806991690361,294.07238310744543,16693.194306994377,synthetic,1.0
SYN_00001,0,6.0,7.0,40.48560845423007,20.596111296414456,38.75677639724336,8,3.941929511182155,2,0.0,60.98259181149063,18.49606357190304,1.5407503753687686,149.52209689691816,21122.606551094646,synthetic,1.0
SYN_00001,1,6.0,7.0,49.76294302913242,31.099628780380332,51.287464468734925,10,3.351269343143661,1,0.0,61.21592514482396,16.00825584285021,1.607855601477295,447.65962441229135,61434.099002538445,synthetic,1.0
SYN_00001,2,6.0,7.0,58.00596077440998,37.918675261954405,62.86864366894618,11,4.3951476209342335,1,0.0,61.4492584781573,20.784431754857795,1.9183160984770018,367.8650438823188,43419.631965579385,synthetic,1.0
SYN_00001,3,6.0,7.0,74.1657377393405,46.14883634323408,77.88351650121345,15,3.351194526990639,2,0.0,61.68259181149063,5.752600636727562,2.379688618532303,379.66250981156,52277.00449230271,synthetic,1.0
SYN_00001,4,6.0,7.0,100.47383715882333,60.54758953428927,96.36025348253068,20,3.662390541437647,5,0.0,61.91592514482396,18.26781558579949,2.4392653758940224,574.2587946882148,91683.11233454925,synthetic,0.3
SYN_00001,5,6.0,7.0,110.55600460078885,87.9724299114009,104.04008850464957,28,2.7627432371722334,6,0.2815587528305198,62.14925847815729,6.569696202768329,1.8777634593956367,626.4948804824515,81116.03357071374,synthetic,0.3
SYN_00001,6,6.0,7.0,110.55600460078885,95.24694250548939,102.78358555273701,23,3.0532366526873638,7,0.19913582518054335,62.38259181149063,8.248389028464485,1.8701334357603165,627.4714576554044,82502.58013093502,synthetic,0.3
SYN_00001,7,6.0,7.0,76.59715063565126,82.3877344783487,91.03596469798325,15,2.4420609413597782,4,0.0,62.61592514482396,17.733941461276164,1.3884238872763441,585.270412689687,73347.37551364362,synthetic,1.0
SYN_00001,8,6.0,7.0,81.45803380874978,68.50703409163553,85.18695383864184,16,3.7916671476758825,3,0.0,62.849258478157296,23.572423353811526,2.322531745990701,466.1678015603468,47676.34251927389,synthetic,1.0
SYN_00001,9,6.0,7.0,80.14514730473398,69.90222902817035,78.68679771716387,16,2.0573571015081074,5,0.0,63.08259181149063,15.609341889104702,1.6389430965194394,452.6165308932286,65160.380956239795,synthetic,1.0
SYN_00001,10,6.0,7.0,74.37276498097977,67.18339492926292,74.3026984883903,15,3.625880273934129,4,0.0,63.315925144823964,3.577206803811985,0.9308707823789566,719.0432060243336,119609.05492668042,synthetic,0.3
SYN_00001,11,6.0,7.0,69.04268335610662,58.59926622455694,70.62379504486132,14,2.8474791539958724,2,0.0,63.5492584781573,15.712273750434708,1.8943681112752884,549.0253306889697,49391.488606186416,synthetic,1.0
SYN_00001,12,6.0,7.0,76.21455861133015,60.03619135360786,69.82111967460163,15,3.9369976747738553,3,0.0,63.782591811490626,3.3147719141316094,2.034814341227229,537.4379222367292,76199.84957331585,synthetic,1.0
SYN_00001,13,6.0,7.0,84.57997348433727,69.15757958413963,76.26973582232263,17,3.600695190985008,3,0.0,64.01592514482397,21.49754736552325,1.4084940278746116,600.272704023869,85378.1266476617,synthetic,1.0
SYN_00001,14,6.0,7.0,89.91919990936859,76.59127888808685,80.96200620312166,18,4.456516926117441,2,0.0,64.2492584781573,17.726890958173406,2.2825939914677313,615.023399067305,92330.79022722799,synthetic,0.3
SYN_00001,15,6.0,7.0,101.6024556311113,84.91838828023884,82.58873173305484,20,3.584619752910916,3,0.22413386956962986,64.48259181149064,6.139561482726069,2.2657451890884404,636.5324316771001,95949.6177102078,synthetic,0.3
SYN_00001,16,6.0,7.0,68.97954196645804,73.36475115793769,78.2623293841138,14,1.7423677954774073,4,0.0,64.71592514482396,4.381173725802678,2.609045496398136,499.16097829549744,53713.262637166845,synthetic,1.0
SYN_00001,17,6.0,7.0,55.94213577120076,58.878776529120174,68.28990502251693,11,2.9464374616814393,2,0.0,64.94925847815729,6.3643177438148895,2.4728301751470494,539.405754083937,85521.61564309997,synthetic,1.0
SYN_00001,18,6.0,7.0,77.79432151713398,63.222186984053415,44.9321225741186,15,2.062394245924147,7,0.16621268909411144,65.18259181149062,23.56858707837056,2.4841313024329996,521.0863492319545,63811.36661510056,synthetic,0.3
SYN_00001,19,6.0,7.0,84.62391481326303,74.74150645738514,49.84263115441269,17,2.58537612610698,5,0.21388803293517433,65.41592514482396,12.30490987710338,1.6368596625965885,503.02299149108313,66277.19998119207,synthetic,0.3
SYN_00001,20,6.0,7.0,79.4795015815708,63.81063537681455,65.20046894801408,16,4.208982746621377,4,0.0,65.6492584781573,19.336148484174412,2.824329199404604,633.3346784086315,102622.73946515539,synthetic,0.3
SYN_00001,21,6.0,7.0,79.9325394925978,66.36403923017227,75.47351232239136,16,3.5100270487181566,5,0.0,65.88259181149063,16.14642018952798,2.2238438466711923,764.8625432605022,111213.79676893026,synthetic,0.3
SYN_00001,22,6.0,7.0,95.07591530343132,77.68465692287943,85.6499755268615,19,2.440855657137003,6,0.0,66.11592514482396,14.764124039106566,1.927173851853323,631.3846845984875,70425.62887582263,synthetic,1.0
SYN_00001,23,6.0,7.0,79.85415800419594,76.70159719162025,87.67072993947453,16,2.189026106847681,3,0.0,66.3492584781573,5.534813500765074,2.417551451971464,578.3731446945135,83865.70468083698,synthetic,1.0
SYN_00001,24,6.0,7.0,70.6195486086661,68.39082467483709,81.98448069926822,14,3.0262256743010085,3,0.0,66.58259181149063,22.834128196854852,1.7488564828146407,423.9017966606639,43214.92568517212,synthetic,1.0
SYN_00001,25,6.0,7.0,69.82083957585536,58.236941593970684,56.54758804593462,14,2.0267518804950977,11,0.0,66.81592514482396,8.909000862317907,2.132102896409031,284.8505085133828,31442.281663134705,synthetic,0.3
SYN_00001,26,6.0,7.0,62.00484864285139,55.58599008452225,31.10248314706554,12,2.463087778082735,10,0.0,67.0492584781573,14.885171861442911,2.696498334975195,332.81175721196644,62127.49318599503,synthetic,0.3
SYN_00001,27,6.0,7.0,110.55600460078885,78.90198090815002,28.491893546685425,23,3.249607577240995,8,0.3722858107198026,67.28259181149063,17.51516040312383,3.0737352745437434,557.8129470604201,114709.51914659783,synthetic,0.3
SYN_00001,28,6.0,7.0,95.43465721227054,77.8423771670436,50.56300918109232,19,3.9242496288853568,2,0.2574521827328114,67.51592514482397,16.42343615329867,3.161064137183883,651.9972291491242,90308.6159557059,synthetic,0.3
SYN_00001,29,6.0,7.0,85.39051686834958,81.8842964338586,70.48431562252368,17,3.487009177779552,5,0.0,67.7492584781573,22.7168392494232,2.10915497146141,908.9319406684854,119609.05492668042,synthetic,0.3
SYN_00001,30,6.0,7.0,81.78433445423423,76.94921259681345,77.19936899157247,16,1.16696839312152,4,0.0,67.98259181149064,5.606282182273253,2.151093289146234,628.3355774321585,50025.20799099435,synthetic,1.0
SYN_00001,31,6.0,7.0,85.02144372903828,76.31287107925087,84.67572565157394,17,3.243493383224208,2,0.0,68.21592514482396,13.380419150453948,2.8556734351248676,646.3250059337964,86467.73661136544,synthetic,0.3
SYN_00001,32,6.0,7.0,89.80698099244535,73.9963452777223,89.35547526549782,18,3.057626858586062,4,0.0,68.44925847815729,11.127142840000545,1.6324157431953872,690.2813736862828,95453.24018602773,synthetic,0.3
SYN_00001,33,6.0,7.0,77.20230413934908,69.48643589299387,89.65926969804762,15,3.3311122282981547,4,0.0,68.68259181149062,12.642044556824551,2.9502035531095725,752.5324682256794,108611.34146149752,synthetic,0.3
SYN_00001,34,6.0,7.0,84.06369844342268,77.03724868972466,88.34309282364005,17,4.292967745320966,2,0.0,68.91592514482396,4.975098565871284,2.085236949223907,686.8574118883337,84544.78891308767,synthetic,1.0
SYN_00001,35,6.0,7.0,75.22566717330238,74.00975343877482,83.61834769971354,15,1.3494093785562056,3,0.0,69.1492584781573,5.296443573251731,1.1319589453248764,435.91000184905715,37399.230411381395,synthetic,1.0
SYN_00002,0,8.0,7.0,34.9577181188139,13.429884127627108,39.33750937221521,6,1.9578783065324283,2,0.0,96.47976516383687,19.12346971705649,4.103642464114748,132.12613879113277,15127.17826096275,synthetic,1.0
SYN_00002,1,8.0,7.0,59.450992248633675,26.617775476358023,56.83757375273317,11,2.9590423105467223,2,0.0,96.71309849717021,5.992963194717804,3.7319252767810465,320.837148756833,37395.412948283156,synthetic,1.0
SYN_00002,2,8.0,7.0,62.03740713269552,38.9033165697067,62.25908833427826,12,2.936216348914553,3,0.0,96.94643183050354,27.55895238470171,2.8593427115267698,299.2960664428471,28446.395496095352,synthetic,1.0
SYN_00002,3,8.0,7.0,54.65356924455608,43.07335724058653,63.81290957169311,10,4.438048933315712,1,0.0,97.17976516383688,20.962577957426504,2.7684425961198897,621.5710760080939,76629.4654604723,synthetic,1.0
SYN_00002,4,8.0,7.0,70.65530784460915,56.27959345313199,68.66354374375098,14,3.7153706628107277,5,0.0,97.41309849717021,18.820094786303503,2.8999454383731926,690.9054986566744,70481.73975005413,synthetic,1.0
SYN_00002,5,8.0,7.0,83.9733121820099,65.91753078004382,75.30585515615445,16,3.0091563512731727,2,0.0,97.64643183050354,7.960966112977985,2.92286852561902,705.7865222039599,66509.8397617207,synthetic,1.0
SYN_00002,6,8.0,7.0,81.4460862815742,66.90875788367205,81.01067054543859,16,3.1990298478408663,2,0.0,97.87976516383688,10.493757662725685,2.5801319645842393,509.787596106495,33567.37176585932,synthetic,1.0
SYN_00002,7,8.0,7.0,68.07448596144224,59.677629754938124,76.7446311137843,13,3.0353699024833585,4,0.0,98.11309849717021,7.8169863194890326,1.5626962385173466,591.8701003685655,75088.55005225465,synthetic,1.0
SYN_00002,8,8.0,7.0,75.34778790622457,61.5018305195749,77.23827005781352,14,2.837668812163562,5,0.0,98.34643183050353,27.7356749444902,1.5422305456382808,496.7149212500972,43442.24711004286,synthetic,1.0
SYN_00002,9,8.0,7.0,72.01109457588728,60.44772629032989,73.52244870723098,14,2.1340582420893703,2,0.0,98.57976516383687,20.025762369763086,4.319559045241496,324.9672271919421,24163.96536885192,synthetic,1.0
SYN_00002,10,8.0,7.0,67.19587139965061,55.72163588041376,73.69957957499658,13,2.8791584979144567,3,0.0,98.8130984971702,24.371727512565442,2.739623352210138,339.31848749908795,45353.28166791784,synthetic,1.0
SYN_00002,11,8.0,7.0,65.30216753618565,60.78155082954601,68.43159724078347,12,2.4031213946779895,4,0.0,99.04643183050354,11.72574645180874,4.322770563681434,311.09799057623803,33280.22121353641,synthetic,1.0
SYN_00002,12,8.0,7.0,70.16817170541032,66.65801698822511,69.50912601776075,13,1.9997475688614827,4,0.0,99.27976516383687,13.892075948142384,1.6696183091059695,277.18895009185246,31897.8779473063,synthetic,1.0
SYN_00002,13,8.0,7.0,74.83878184261961,72.03592854713669,68.02426210321936,14,3.4089774516380276,3,0.0,99.5130984971702,14.859822975484173,2.9828396148541763,576.6055818673622,92485.1969172187,synthetic,0.3
SYN_00002,14,8.0,7.0,58.54488995266637,59.5401998609536,62.482928314193835,11,3.313011727946588,2,0.0,99.74643183050354,25.088431186228206,1.8179299712611718,537.036036619837,48934.8557446544,synthetic,1.0
SYN_00002,15,8.0,7.0,75.19468602193291,66.17292834125219,64.91365318039662,14,1.5706339909055376,4,0.0,99.97976516383687,25.44376604502756,1.9707002765853812,499.62199359814144,46409.73301713883,synthetic,1.0
SYN_00002,16,8.0,7.0,68.38425694473568,65.76089231022121,69.06912650595459,13,2.901852290003898,4,0.0,100.21309849717021,9.156229592404115,1.2209833846375606,490.69529484220504,49488.96568745224,synthetic,1.0
