project_id,sprint_id,team_size,sprint_duration_days,planned_story_points,completed_story_points,velocity,num_stories,avg_story_complexity,defect_count,scope_change_ratio,team_experience_months,tech_debt_hours,meeting_overhead_hours,effort_hours,cost_usd,data_source,quality_score
SYN_00000,0,12.0,10.0,25.777759985944655,11.515600008574985,23.16635319256157,4,1.8342753441154669,1,0.0,85.49995531276748,5.781161559382773,4.570887041864711,78.21875049902091,4362.937412846226,synthetic,1.0
SYN_00000,1,12.0,10.0,25.119616776547026,12.899856282307727,24.03656812220372,4,2.744263026914159,1,0.0,85.83328864610081,8.690067585507723,6.9380346704559965,113.0616061755587,5250.45890368629,synthetic,1.0
SYN_00000,2,12.0,10.0,21.788688312465936,13.797856656662521,23.779355581551854,3,2.6237018765657636,1,0.0,86.16662197943415,36.005923945766654,5.005050795984411,136.96285882610965,6214.4132133787825,synthetic,1.0
SYN_00000,3,12.0,10.0,28.681037377957647,19.447777280623775,27.82677628754873,4,2.4888977214053263,1,0.0,86.49995531276748,24.753096346859934,3.0310794190759274,126.27320875400913,6040.794474148724,synthetic,1.0
SYN_00000,4,12.0,10.0,35.36543391118897,25.635468624060866,29.63045522349144,5,2.779886199018653,0,0.29028197049037374,86.83328864610081,11.766940854251597,3.2496424952677105,142.32122775113504,5967.23751433694,synthetic,0.3
SYN_00000,5,12.0,10.0,34.370325464699135,27.61560823465359,32.33527647047949,5,4.1959530489875165,1,0.0,87.16662197943415,26.4451342844653,9.325663184756504,472.0807531610344,20371.054479597817,synthetic,1.0
SYN_00000,6,12.0,10.0,31.0956020082415,24.444019999378703,31.21126213697829,5,2.3073351074454056,1,0.0,87.49995531276748,11.379882837208875,8.94178097309477,196.287666834454,8344.646937780375,synthetic,1.0
SYN_00000,7,12.0,10.0,37.209194918476626,31.41439117384956,37.637453599066745,6,3.7746226836731847,1,0.0,87.83328864610081,34.8810402033582,7.437891363437396,273.46834924792955,11952.951683190995,synthetic,1.0
SYN_00000,8,12.0,10.0,41.367993320121336,33.90576503541623,42.94545875261251,6,1.6537041827073562,2,0.0,88.16662197943415,24.073951104798123,4.3142637225085405,139.47772490931152,5789.593954814282,synthetic,1.0
SYN_00000,9,12.0,10.0,47.28444996579004,40.464955285528255,44.45226752136708,7,2.73209197601138,1,0.0,88.49995531276748,21.26011696736804,9.37806991690361,362.94892081044776,16693.194306994377,synthetic,1.0
SYN_00001,0,6.0,7.0,40.48560845423007,20.596111296414456,38.75677639724336,8,3.941929511182155,2,0.0,60.98259181149063,18.49606357190304,1.5407503753687686,149.52209689691816,21122.606551094646,synthetic,1.0
SYN_00001,1,6.0,7.0,49.76294302913242,31.299836676067432,51.52631233033314,10,3.351269343143661,1,0.0,61.21592514482396,16.00825584285021,1.607855601477295,453.3424337283444,61434.099002538445,synthetic,1.0
SYN_00001,2,6.0,7.0,58.00596077440998,37.252685544829696,62.75601362815997,11,4.3951476209342335,1,0.0,61.4492584781573,20.784431754857795,1.9183160984770018,294.8716364444818,43419.631965579385,synthetic,1.0
SYN_00001,3,6.0,7.0,74.1657377393405,46.170913946662225,79.1186118210946,15,3.351194526990639,2,0.0,61.68259181149063,5.752600636727562,2.379688618532303,357.77601649355967,52277.00449230271,synthetic,1.0
SYN_00001,4,6.0,7.0,100.47383715882333,63.89059501374696,99.18162218710904,20,3.662390541437647,5,0.0,61.91592514482396,18.26781558579949,2.4392653758940224,655.8989939689526,91683.11233454925,synthetic,0.3
SYN_00001,5,6.0,7.0,110.55600460078885,98.79293207713307,99.18162218710904,28,2.7627432371722334,6,0.2815587528305198,62.14925847815729,6.569696202768329,1.8777634593956367,595.0975682073882,81116.03357071374,synthetic,0.3
SYN_00001,6,6.0,7.0,110.55600460078885,88.73058366187746,93.1721208813178,23,3.0532366526873638,7,0.19913582518054335,62.38259181149063,8.248389028464485,1.8701334357603165,569.8832764956393,82502.58013093502,synthetic,0.3
SYN_00001,7,6.0,7.0,76.59715063565126,63.53109363375736,77.05695454336966,15,2.4420609413597782,4,0.0,62.61592514482396,17.733941461276164,1.3884238872763441,515.6901475691446,73347.37551364362,synthetic,1.0
SYN_00001,8,6.0,7.0,81.45803380874978,55.44900527193633,80.35026383064347,16,3.7916671476758825,3,0.0,62.849258478157296,23.572423353811526,2.322531745990701,364.7641582679971,47676.34251927389,synthetic,1.0
SYN_00001,9,6.0,7.0,80.14514730473398,72.59770950912385,75.0835055569598,16,2.0573571015081074,5,0.0,63.08259181149063,15.609341889104702,1.6389430965194394,464.01208244120954,65160.380956239795,synthetic,1.0
SYN_00001,10,6.0,7.0,74.37276498097977,65.92056999516033,73.52250912589707,15,3.625880273934129,4,0.0,63.315925144823964,3.577206803811985,0.9308707823789566,930.6390263185258,119609.05492668042,synthetic,0.3
SYN_00001,11,6.0,7.0,69.04268335610662,53.50639398327541,70.63530483620278,14,2.8474791539958724,2,0.0,63.5492584781573,15.712273750434708,1.8943681112752884,367.03610856160094,49391.488606186416,synthetic,1.0
SYN_00001,12,6.0,7.0,76.21455861133015,64.06386109314843,71.92694019467156,15,3.9369976747738553,3,0.0,63.782591811490626,3.3147719141316094,2.034814341227229,535.6956836164106,76199.84957331585,synthetic,1.0
SYN_00001,13,6.0,7.0,84.57997348433727,77.36126264352541,82.91825174290375,17,3.600695190985008,3,0.0,64.01592514482397,21.49754736552325,1.4084940278746116,653.4503725461591,85378.1266476617,synthetic,1.0
SYN_00001,14,6.0,7.0,89.91919990936859,80.64917881163143,83.96710475111705,18,4.456516926117441,2,0.0,64.2492584781573,17.726890958173406,2.2825939914677313,614.2239479444571,92330.79022722799,synthetic,0.3
